crown_ids	ACRU	LIST	OTHER	PIEL	PIPA	PITA	QUGE	QULA	QUNI	
187	1.4869065607069218e-08	2.2308136581446436e-08	4.992685391048639e-07	2.851385756149141e-06	0.997407057917102	8.857187555374094e-06	0.00047146707271818444	0.0015396578986496883	0.0005695720924771484	
271	1.7305323706278698e-09	2.582412098619802e-09	7.468042084673601e-07	1.738391209098678e-05	0.9996932344900434	2.6409166348789377e-06	5.8606230723247746e-05	0.00020980989792618678	1.7573435428388637e-05	
612	8.519858818185213e-11	6.578981219218844e-11	1.1774726473665891e-08	4.146638738553577e-10	0.9985629489761202	1.8587070241720321e-06	0.0006183139083944985	0.00020226584889126986	0.0006146002191909916	
266	0.0003804085566832081	1.239658894693994e-07	1.980446794257685e-07	1.790444690829455e-19	2.1684999472400995e-05	9.372715339342013e-16	0.006851155023106545	0.9926869695722477	5.9459837920471474e-05	
54	2.9802463980520955e-08	4.6971705577592433e-07	0.0003649283622181896	0.0006109846711761872	0.9868076231826256	0.010969321928371998	0.0006919305652699884	7.149963654505637e-06	0.0005475618071636166	
242	1.1193530683911547e-11	7.71729084608594e-10	2.7881098738230194e-07	6.096021950408115e-12	0.9999979491848258	1.6363159663300417e-08	1.4996412326940133e-06	2.551147215265062e-07	9.605431840003326e-11	
474	5.624077177454142e-11	3.962492538670473e-11	4.865777550157754e-08	3.255165915271203e-09	0.9954631893293487	5.90577301739163e-05	0.0016386835522448195	0.0006561917378707354	0.00218282564155471	
205	2.235804162595001e-08	1.2546420139717708e-09	1.7248119059300792e-07	2.385246347373925e-06	0.9921416138848183	2.599216006709081e-05	0.005845422818818139	0.00040289705079444443	0.0015814927452805054	
95	2.2990039926640188e-06	0.0003042494867053929	0.3573002118008494	0.002214333934453661	0.6371947183840402	0.0006386127650490524	0.0023088082546446633	2.39134091146157e-06	3.437502935346675e-05	
87	9.457995307200518e-08	2.2766358622460415e-07	4.7456075851503683e-07	9.48710459675593e-05	0.9979942133603786	7.906083134396582e-06	0.001280610019659153	0.000493809407024698	0.00012779327953767525	
199	5.691659132255596e-10	7.239064760711529e-08	1.1596058266579846e-06	3.989641940801125e-07	0.9999909152555775	1.2329326200115082e-07	6.736259129526462e-06	5.224242873602759e-07	7.123790939196511e-08	
559	1.4636704233679563e-10	2.9800344003492054e-10	1.350161672101854e-06	4.984946517010871e-07	0.9400505894244693	0.0006084787307673358	0.00045439076330080054	0.00298517405277502	0.05589951792799318	
205	3.818869570444135e-10	2.498339180101652e-08	4.777916155972009e-07	5.6456698577304454e-08	0.9999734616219049	2.020742857318733e-06	1.7199979785926866e-05	5.562153137024195e-06	1.1958887219577792e-06	
29	0.0005312214766785721	0.0001450201576233518	0.0011117316900680096	0.00042128059530767203	0.9856214254827145	0.010748454333770167	0.0013721994346124397	4.677060692196721e-05	1.896222303318404e-06	
295	1.91521035971213e-07	1.583568867128765e-11	7.425399912471923e-08	1.1972873566187198e-05	0.0025244064556044056	5.578666024043031e-05	0.000361019471249045	0.9967069673585932	0.0003395813898758686	
521	5.133431209924676e-07	1.7847475989268928e-06	1.5552773279847681e-06	6.646216999646546e-08	0.9999269392351067	7.752082062313753e-06	4.1547441412577924e-05	1.969572175569938e-05	1.456894447321785e-07	
21	0.012397322300745929	0.0740748038004753	0.007511982475706583	0.8985775452901312	0.005694439307881683	0.0015922493480222783	9.265030678546666e-05	2.373434858393611e-06	5.663373539319945e-05	
492	4.455732874267474e-11	6.437266471624538e-11	4.370818735034353e-07	5.239786723144177e-08	0.9887783653042421	7.765670470877516e-05	0.0004794800168779515	0.0005599428608156358	0.01010406552468459	
111	9.016731865682854e-08	3.125918919254704e-08	1.8057419580997486e-05	5.974468532308935e-07	0.9991482073014206	2.197254551929798e-06	0.00044918226049682453	0.0003800168666598835	1.6200239288585383e-06	
207	1.1270345579084133e-07	4.6656620686531544e-07	1.0521073372193244e-05	5.3131062851284657e-08	0.9998350538729333	5.888350647304375e-07	9.662261620037702e-05	5.637740724534232e-05	2.0379445865282595e-07	
508	1.0761366895832717e-06	1.710363222139542e-07	0.0005969964114290763	0.00019611859210585714	8.458097225587873e-05	0.9990713871532945	2.0061683238435325e-06	3.7921331088172785e-07	4.728431626825272e-05	
594	2.8188568507344644e-08	1.5185809749449735e-08	3.961685669248486e-05	0.0001378009824923155	0.8898294332623797	0.0001891322514921745	0.0006953860028609532	0.02103070911185079	0.08807787815785333	
496	5.3031002882978e-08	6.22407702941397e-07	3.6149373616890545e-07	9.518824145628993e-08	0.9990224006074296	1.0827653721090127e-06	8.786536920414969e-05	0.0008542622653178079	3.325687199288475e-05	
177	1.067518904874854e-07	4.78070068414338e-07	0.0009685105209824436	0.000764810668709441	0.9972613425190028	5.154876599703263e-06	0.0009985744474409121	1.5872620460905657e-07	8.634191014332773e-07	
352	1.326331327930979e-05	4.280925322531684e-06	0.0035589468359567417	0.0015959330896525492	0.9267122523125338	0.047611133729992275	0.010482307491141372	0.0008058163435354842	0.009216065958585765	
283	4.721947978950701e-11	2.2225122160355574e-09	1.045025092859187e-09	8.237043176966742e-12	0.9999977161413423	4.683309951349161e-10	9.389151038526154e-07	1.3344564803114409e-06	6.6957487931211555e-09	
348	1.1103504537735155e-08	2.014476903886039e-09	5.561681375317374e-07	5.725366241207134e-08	0.9868163581854978	3.296330559066983e-05	0.006236564342214135	0.006778157783412979	0.00013532984350307853	
58	4.804893545216705e-09	6.110082005146603e-08	7.587199179065559e-07	8.021664150722518e-08	0.9999587910833395	4.1379929664190944e-08	3.251607967858965e-05	7.736801487140232e-06	9.813291991313327e-09	
291	2.089967542055964e-08	3.15835268219616e-07	4.3345462029834164e-05	1.0187881643305449e-07	0.9998446347965381	5.7992568038723734e-06	6.426236936222215e-05	3.8344530222125175e-05	3.174971283558178e-06	
407	1.8291109813583676e-08	4.099172050628929e-08	1.1427109900251335e-05	1.6928267841377494e-08	0.9965024423145438	6.738594295495017e-07	0.0011849491553614633	0.0022851244773029428	1.530687236392647e-05	
53	2.1342568307077804e-14	1.4232141278239663e-17	1.4186414757105386e-14	2.7563134243672776e-10	0.999959083692	7.008680155383001e-10	1.6019945347745526e-05	2.280625468278104e-05	2.0891314345839343e-06	
401	0.0002025803987436027	0.016684970461234874	0.9742473308790996	1.0645862616387616e-05	9.926153180113642e-05	3.243716411611892e-11	0.0024270611196776084	9.872916033562246e-07	0.006327162422786313	
291	1.5651715333465543e-09	2.6059590215013887e-07	0.00010547933944852117	0.0005037255817428543	0.9991664441380029	4.9473820138000854e-06	6.405702526627377e-05	6.734623549683606e-06	0.00014834974890235757	
598	1.5627750364831473e-05	3.795315665892944e-08	0.00011573744536999875	3.228273071458889e-06	0.00010517458317469337	0.9997464365220313	3.825739027667635e-06	8.510803291020436e-06	1.4209305123697637e-06	
471	5.982462657245895e-11	1.2123976535053428e-10	2.8353937975248196e-08	1.3621868049793214e-08	0.999749675456991	3.1115160163030255e-06	2.144809428364479e-05	0.00021440766259652667	1.1315113242120892e-05	
521	3.9092666930830126e-08	8.552715799026445e-08	3.5058415991633e-07	9.70439202905466e-09	0.999962194738995	4.2861795579772756e-07	2.4143853881483447e-05	1.2675356613652367e-05	7.252417715099088e-08	
234	8.840956016631074e-08	6.014850585802324e-09	0.008136181775233656	0.0011417133182558873	0.7165597344200675	0.0007455953632966129	0.0008666746410527465	0.028470861188387316	0.24407914486929574	
348	3.963159234482431e-08	1.708133762706016e-08	8.74979554565644e-08	3.1133917409720423e-07	0.9908119655992568	8.260631672541245e-06	0.0008144236141663008	0.008221773495337939	0.00014312110950680707	
567	1.0324351875975107e-08	1.1691809723820243e-08	0.0001167499745074911	0.00021291805587432178	0.2855857862310453	0.05242654847089831	0.0006048407765311343	0.03165398233253303	0.6293991521424488	
495	3.141353853977281e-07	9.989849589636872e-08	6.96812509458918e-08	7.013404602995909e-07	0.987736699350264	1.705149609186562e-05	0.002340131272883409	0.009732672109504573	0.0001722607156636594	
57	2.1136937526785057e-10	9.31239680591902e-09	2.38611372460005e-06	1.1009926110040491e-10	0.9999785171806093	8.665473149983306e-07	1.570072614030024e-05	2.512909038245434e-06	6.889307126768476e-09	
71	0.0006439521442861021	0.0007089762344544914	0.002761406033249179	0.0001356787475003426	0.002805188694443102	0.990477951966333	0.002403128445050959	7.0657694117685446e-09	6.371066891331994e-05	
586	2.4385198084526104e-13	1.0110391966776776e-12	2.2196684967113505e-10	8.939206367796912e-13	0.9999762024809933	1.1150774345586543e-07	1.2835693860767562e-05	1.0679544966550806e-05	1.7054832033595004e-07	
446	2.5893159196388425e-10	6.32186020966187e-11	5.00831207733465e-11	2.5901609827475924e-09	0.9982215784206357	3.4050152914812966e-08	6.202738660130657e-05	0.0016959696488914513	2.0387531324226752e-05	
518	1.3056735706167385e-10	2.7983964602839694e-08	1.379308473709771e-06	3.769531654689888e-07	0.9996382800016297	3.7313392452225814e-05	3.8799837206670776e-05	3.1997146845232824e-05	0.00025182524569518355	
291	1.4189160985964986e-09	5.741194467586522e-08	2.4437959422172467e-06	4.925844977846916e-10	0.9999584408985968	5.076791569485169e-08	3.2617857250340805e-05	6.367260029633131e-06	2.0096820106132414e-08	
592	5.867403608127311e-11	1.9998470848442736e-10	7.678652842186614e-09	1.1365078991776656e-09	0.9992247990268641	1.7405775351240343e-06	0.00010847380848043537	0.00012388589069981383	0.0005410916226010785	
4	3.8783438423893277e-07	8.289791985732585e-07	3.7819336215070407e-06	4.1851665717026004e-06	0.9993389967071874	8.484272212222055e-06	0.0004670458869459769	0.0001650614615677674	1.1227758310702274e-05	
473	2.379593204562121e-08	8.306382012755588e-11	2.6338807354666546e-07	0.003770337394427678	0.9638156123925501	0.0007954241786761493	0.030831892418230995	0.00043277614376186624	0.00035367020528376497	
199	3.80381211903899e-06	1.538908772633069e-05	0.0006000300160508799	3.1770346252998105e-05	0.9968023095664894	0.0004278766812496952	0.0020759705387896365	9.583392042982043e-06	3.326655927929875e-05	
602	1.8093698082869153e-09	3.9082776638443953e-10	6.949301971319399e-07	1.9263944317770303e-05	0.9925021878306626	0.0021929565975033647	0.0006879837699128391	0.0006848114053111111	0.003912099321897856	
388	8.873439505093196e-07	5.309911413628899e-08	0.0002159960377874534	1.4702770486148668e-06	0.019568682266941063	0.00014403492532426577	0.00020617264316868134	0.979113412643322	0.0007492907633431673	
283	1.7513293533884818e-11	1.3863690127427888e-09	5.7877188634441915e-08	9.432108279880328e-12	0.9999982867234564	1.5698993868015838e-08	1.3349759300068335e-06	3.0091213235685314e-07	2.3989844625171614e-09	
609	2.9141122220706355e-10	4.3413617256945526e-11	2.3057549478069817e-10	7.253079309361033e-09	0.9989439575153959	4.12975690943599e-08	4.192852925028371e-05	0.001003888401139206	1.0176438166100647e-05	
25	2.4252717570821004e-09	2.1382599394221037e-09	7.160751100079085e-06	7.97593884659921e-08	0.9972745658562318	0.001062860421442186	0.0013550205557726126	0.00013910626706151996	0.0001612018254717278	
231	7.405825234377003e-08	1.0284851930826577e-07	3.6405369167593706e-05	3.043523635282584e-05	0.9996279193260083	0.00011921014689045766	0.00017279073566317646	7.685811398501074e-06	5.376467747339697e-06	
338	1.372480862539876e-06	4.4366609489288916e-07	5.682693695345387e-05	3.99995662546816e-05	0.9787199182251781	0.0027697944723865642	0.004853337444044013	0.004490486310718724	0.009067820897506932	
58	2.0447772624716942e-10	4.094264029813431e-09	3.6733782960407116e-08	2.3725140332125444e-07	0.9999719505639543	2.3438882819076282e-08	2.2706222904304368e-05	2.9055652339710375e-06	2.1359250965935127e-06	
179	1.7343107373751107e-08	9.142960271399049e-07	0.0004974218137733905	1.0400112974150567e-06	0.9977704960501804	0.0015197162504969736	0.00013612185995108965	2.915960913686749e-05	4.5112766029445914e-05	
97	2.2696248873088025e-08	3.0194941631412204e-07	7.273752510863867e-06	5.514593473086586e-05	0.9991805338518512	4.424023624479226e-05	0.0003645070272742506	8.965815248239161e-05	0.0002583163992405874	
142	2.4057052609190876e-06	6.792705338789481e-07	0.0006060339153245161	0.1580100710144825	0.7866852476690621	0.014864170896288756	0.019160280481569248	0.0004701378324730626	0.02020097321500503	
338	2.8723164946560627e-08	1.5562597262386242e-08	4.9884110381397824e-06	1.863191449556878e-07	0.994746305075569	5.4473040376970524e-05	0.0024906746604618445	0.001711445480410587	0.0009918827272360372	
423	2.452686935912686e-06	1.0700502258735464e-08	4.197666223858036e-05	0.0008940901393393731	0.00874638801067121	0.9897044492143949	0.00034193277526173006	2.6971537847598327e-05	0.00024172827280832769	
454	1.5203931440016153e-06	1.4387378514790916e-06	0.0008510595145865164	0.0009750096138906645	0.9120181400829235	0.001333680100794766	0.0008587964322817104	0.0384284719891809	0.04553188313534638	
480	1.0992411025029174e-12	6.987881525551946e-12	6.660889249506074e-09	2.1698258165333085e-09	0.9995198219586667	1.4623995537360968e-05	5.25400589407165e-05	5.156586098203606e-05	0.0003614392870711428	
87	7.984045904431585e-08	1.3853907773579172e-06	2.0813323727262587e-06	3.762048510328541e-05	0.9993258556052518	5.093814205067592e-06	0.0003854003910753483	0.00017570037303274875	6.678276772260065e-05	
226	1.1869937557410382e-08	1.8461288143034686e-13	5.1325217073876254e-09	0.00011886630819018166	0.6516611935972548	2.4219698259191095e-05	0.34809647613868505	5.70362306480489e-06	9.352363190202684e-05	
540	1.118897248136414e-10	3.837372922259517e-09	4.961933352234032e-08	9.298977429516055e-07	0.9991305166590666	1.2419210458652096e-06	6.662917976798719e-05	4.1498638870400994e-05	0.0007591301349099603	
587	3.30353128478448e-07	8.899244792840405e-09	0.0003984688423274203	2.625072268133801e-07	0.028179093987265466	4.160412988820083e-05	0.00028454376144830984	0.9705699969226124	0.0005256905968581717	
324	5.263579718860484e-07	7.100585349197786e-07	0.00041148868076137663	6.673297485220589e-07	0.9952537206262957	0.0014373318863126047	0.001344252619472341	0.0015102569245131064	4.104551638955461e-05	
4	4.228146085073208e-07	8.221926829901738e-07	6.723260021404969e-06	6.428392969307558e-06	0.9984913164392488	2.3381105897748566e-05	0.0008826082210905649	0.0005235455583121505	6.475201516855347e-05	
20	0.0012499587043443621	0.02234149569550258	0.542186788301167	1.1633944208008548e-05	0.18762654945797375	0.000302998961651604	0.2459658062715343	0.00013354296807004175	0.000181225695548459	
476	0.00012328796252344983	0.0001393217566997312	0.0008263844372479145	3.351432328915242e-10	0.0021338889895112624	6.508308963764007e-06	0.00013825951293491325	5.147303110957944e-05	0.9965808756658663	
133	7.581044287277467e-08	6.788800347078552e-09	4.102189102777938e-05	0.9770856048824647	0.02220866776382048	0.0002147453623142623	0.0003075514476220472	1.1610206382666221e-06	0.0001411650328692758	
173	3.624311251379111e-08	8.389011880653429e-07	2.516654052162224e-07	4.64598749255888e-09	0.9999513571997437	5.6412726454014514e-09	3.499881843732051e-05	1.2454391862550112e-05	5.249299067062597e-08	
140	2.594022158333389e-08	1.356791467388242e-13	3.3209444908677265e-07	9.344185949558735e-09	1.8918187881243194e-05	2.8109414651774515e-08	1.8283251581327035e-06	0.9999739211810498	4.936817503950262e-06	
136	1.2837045897118773e-10	6.654094121999765e-12	4.487433431359323e-08	1.8634993444544235e-10	0.9789775274258649	7.327667394234232e-05	0.020732815317940332	0.00021279430865301182	3.541077890486375e-06	
382	1.6563562209513977e-05	5.641068809538543e-05	0.027935055388487024	6.730658043534122e-11	0.0036312139766423433	2.851862891875365e-07	0.9674595468193062	0.000900882260306909	4.205135662613692e-08	
153	8.579968491330428e-08	6.605113960752832e-07	7.13788492624567e-05	6.632429972483524e-07	0.9936281234597979	1.3077332558839222e-07	0.004045316689153868	0.0022380742880603807	1.5566386321605155e-05	
505	0.0068022944432074885	0.00011260150816061957	0.045943256596605205	0.7265137595682567	0.00725065046848562	0.09986928912476717	0.00019217732330534324	0.0002897146421690453	0.11302625632504273	
295	0.007493131237080747	5.364566014704931e-05	0.002210458233669416	1.2125976971286963e-06	0.07723451550990085	0.0006417482158699899	0.05931814893562982	0.8530457622185799	1.3773914253130126e-06	
182	1.2971369650573682e-05	0.0006282100850423594	0.03609286567686662	6.481558617978375e-06	0.9575027664098914	1.7166279319615277e-05	0.005688325647181845	4.6100325241779576e-05	5.112648187562873e-06	
266	1.776429857634331e-06	7.336108769736476e-06	0.0001398404335169363	1.4676466477067686e-12	0.00015552336223754933	2.267495345046638e-09	0.9994426305413586	2.7933369888072687e-05	0.0002249574854087256	
465	5.818153385691631e-09	3.947793966853255e-11	1.6164776772505834e-09	1.5768715071297578e-07	0.992923025293569	1.7809995284110951e-06	0.0013579378754435647	0.004968278759604776	0.0007488119105947961	
